<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HBD,20200414,16.0466,16.0466,14.6790,14.6791,200,17.6000,17.6000,16.1000,16.1000,0,100,0
HBD,20200413,14.0408,14.1320,13.6761,13.6761,800,15.4000,15.5000,15.0000,15.0000,0,100,600
HBD,20200410,16.4114,16.4114,12.3086,12.3085,66635,18.0000,18.0000,13.5000,13.5000,0,100,0
HBD,20200409,18.5996,18.5996,13.9497,13.9497,1100,20.4000,20.4000,15.3000,15.3000,0,100,0
HBD,20200408,16.3202,16.3202,16.3202,16.3202,200,17.9000,17.9000,17.9000,17.9000,0,0,0
HBD,20200326,19.1466,19.1466,19.1466,19.1466,100,21.0000,21.0000,21.0000,21.0000,0,0,0
HBD,20200325,18.8731,18.8731,18.8731,18.8731,100,20.7000,20.7000,20.7000,20.7000,0,100,0
HBD,20200323,16.4114,16.4114,16.4114,16.4114,500,18.0000,18.0000,18.0000,18.0000,0,0,0
HBD,20200305,15.7732,15.7732,15.7732,15.7732,100,18.8000,18.8000,18.8000,18.8000,0,100,0
HBD,20200304,13.7596,13.7596,13.7596,13.7596,100,16.4000,16.4000,16.4000,16.4000,0,0,0
HBD,20200302,14.8503,14.8503,11.0748,13.4240,900,17.7000,17.7000,13.2000,16.0000,0,100,0
HBD,20200228,12.9206,12.9206,12.9206,12.9206,100,15.4000,15.4000,15.4000,15.4000,0,100,0
HBD,20200227,11.2426,11.2426,11.2426,11.2426,300,13.4000,13.4000,13.4000,13.4000,66,100,0
HBD,20200226,9.8163,9.8163,9.8163,9.8163,10600,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20200218,16.3605,16.3605,16.3605,16.3605,10,19.5000,19.5000,19.5000,19.5000,0,0,0
HBD,20200206,16.3605,16.3605,16.3605,16.3605,3,19.5000,19.5000,19.5000,19.5000,0,0,0
HBD,20200113,15.4376,17.0317,15.4376,17.0317,1000,18.4000,20.3000,18.4000,20.3000,0,0,0
HBD,20191219,18.1224,18.1224,18.1224,18.1224,10,21.6000,21.6000,21.6000,21.6000,0,0,0
HBD,20191211,18.1224,18.1224,18.1224,18.1224,100,21.6000,21.6000,21.6000,21.6000,0,0,0
HBD,20191205,15.8571,15.8571,15.8571,15.8571,100,18.9000,18.9000,18.9000,18.9000,0,0,0
HBD,20191202,15.1020,15.1020,15.1020,15.1020,100,18.0000,18.0000,18.0000,18.0000,0,0,0
HBD,20191129,13.1723,13.1723,13.1723,13.1723,100,15.7000,15.7000,15.7000,15.7000,0,100,0
HBD,20191127,11.4943,11.4943,11.4943,11.4943,400,13.7000,13.7000,13.7000,13.7000,0,0,0
HBD,20191121,13.5079,13.5079,13.5079,13.5079,400,16.1000,16.1000,16.1000,16.1000,0,0,400
HBD,20191118,13.5079,13.5079,13.5079,13.5079,210,16.1000,16.1000,16.1000,16.1000,0,0,0
HBD,20191113,11.7460,11.7460,11.7460,11.7460,100,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20191111,13.7596,13.7596,13.7596,13.7596,300,16.4000,16.4000,16.4000,16.4000,0,0,0
HBD,20191107,13.7596,13.7596,13.7596,13.7596,300,16.4000,16.4000,16.4000,16.4000,0,300,0
HBD,20191106,11.6621,12.2494,11.6621,12.2494,200,13.9000,14.6000,13.9000,14.6000,0,100,0
HBD,20191105,10.6553,10.6553,10.6553,10.6553,100,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20191101,9.3129,9.3129,9.3129,9.3129,600,11.1000,11.1000,11.1000,11.1000,0,0,600
HBD,20191028,8.1383,8.1383,8.1383,8.1383,100,9.7000,9.7000,9.7000,9.7000,0,0,0
HBD,20191018,9.3968,9.3968,9.3968,9.3968,100,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20191016,10.9070,10.9070,10.9070,10.9070,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20191008,9.6485,9.6485,9.6485,9.6485,110,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20190930,10.8231,10.8231,10.8231,10.8231,100,12.9000,12.9000,12.9000,12.9000,0,0,100
HBD,20190926,9.4807,9.4807,9.4807,9.4807,110,11.3000,11.3000,11.3000,11.3000,0,0,0
HBD,20190920,10.6553,10.6553,10.6553,10.6553,100,12.7000,12.7000,12.7000,12.7000,0,0,0
HBD,20190916,12.5011,12.5011,12.5011,12.5011,20,14.9000,14.9000,14.9000,14.9000,0,0,0
HBD,20190903,12.5011,12.5011,12.5011,12.5011,100,14.9000,14.9000,14.9000,14.9000,0,0,0
HBD,20190819,14.6825,14.6825,14.6825,14.6825,80,17.5000,17.5000,17.5000,17.5000,0,0,0
HBD,20190801,14.6825,14.6825,14.6825,14.6825,100,17.5000,17.5000,17.5000,17.5000,0,0,0
HBD,20190729,17.1156,17.1156,17.1156,17.1156,100,20.4000,20.4000,20.4000,20.4000,0,0,0
HBD,20190725,20.1360,20.1360,20.1360,20.1360,100,24.0000,24.0000,24.0000,24.0000,0,0,0
HBD,20190724,20.7233,20.7233,20.7233,20.7233,100,24.7000,24.7000,24.7000,24.7000,0,100,0
HBD,20190723,18.0385,18.0385,18.0385,18.0385,100,21.5000,21.5000,21.5000,21.5000,0,100,0
HBD,20190722,19.7165,19.7165,14.6825,14.6825,500,23.5000,23.5000,17.5000,17.5000,0,100,0
HBD,20190716,17.1995,17.1995,17.1995,17.1995,100,20.5000,20.5000,20.5000,20.5000,0,0,0
HBD,20190715,21.3945,21.3945,19.8004,19.8004,1400,25.5000,25.5000,23.6000,23.6000,0,0,0
HBD,20190703,23.2403,23.2403,23.2403,23.2403,100,27.7000,27.7000,27.7000,27.7000,0,100,0
HBD,20190628,20.2199,20.2199,20.2199,20.2199,100,24.1000,24.1000,24.1000,24.1000,0,100,0
HBD,20190627,17.7029,17.7029,17.7029,17.7029,5,21.1000,21.1000,21.1000,21.1000,0,0,0
HBD,20190619,20.3038,20.3038,15.1020,15.1020,200,24.2000,24.2000,18.0000,18.0000,0,100,0
HBD,20190617,20.3038,20.3038,15.1020,15.1020,200,24.2000,24.2000,18.0000,18.0000,0,100,0
HBD,20190607,17.7029,17.7029,17.7029,17.7029,50,21.1000,21.1000,21.1000,21.1000,0,0,0
HBD,20190604,17.7029,17.7029,17.7029,17.7029,100,21.1000,21.1000,21.1000,21.1000,0,100,0
HBD,20190521,15.4376,15.4376,15.4376,15.4376,100,18.4000,18.4000,18.4000,18.4000,0,100,0
HBD,20190520,13.4240,13.4240,13.4240,13.4240,200,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20190516,15.1859,15.1859,15.1859,15.1859,100,18.1000,18.1000,18.1000,18.1000,0,100,0
HBD,20190515,13.2562,13.2562,13.2562,13.2562,100,15.8000,15.8000,15.8000,15.8000,0,0,0
HBD,20190416,15.0181,15.0181,15.0181,15.0181,100,17.9000,17.9000,17.9000,17.9000,0,0,0
HBD,20190411,15.4376,15.4376,15.4376,15.4376,100,18.4000,18.4000,18.4000,18.4000,0,100,0
HBD,20190410,13.4240,13.4240,13.4240,13.4240,100,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20190408,15.1859,15.1859,15.1859,15.1859,100,18.1000,18.1000,18.1000,18.1000,0,100,0
HBD,20190405,13.2562,13.2562,13.2562,13.2562,200,15.8000,15.8000,15.8000,15.8000,0,100,0
HBD,20190404,15.5215,15.5215,15.5215,15.5215,100,18.5000,18.5000,18.5000,18.5000,0,0,0
HBD,20190403,13.5079,13.5079,13.4240,13.4240,500,16.1000,16.1000,16.0000,16.0000,0,0,0
HBD,20190401,15.6054,15.6054,15.6054,15.6054,100,18.6000,18.6000,18.6000,18.6000,0,100,0
HBD,20190329,13.5918,13.5918,13.5918,13.5918,200,16.2000,16.2000,16.2000,16.2000,0,0,0
HBD,20190326,15.8571,15.8571,15.8571,15.8571,100,18.9000,18.9000,18.9000,18.9000,0,0,0
HBD,20190322,13.8435,13.8435,13.8435,13.8435,100,16.5000,16.5000,16.5000,16.5000,0,100,0
HBD,20190321,12.0816,12.0816,12.0816,12.0816,152,14.4000,14.4000,14.4000,14.4000,0,0,0
HBD,20190312,14.1791,14.1791,14.1791,14.1791,1,16.9000,16.9000,16.9000,16.9000,0,0,0
HBD,20190308,14.1786,14.1786,14.1786,14.1791,5,16.9000,16.9000,16.9000,16.9000,0,0,0
HBD,20190307,14.1785,14.1785,14.1785,14.1786,201,18.4000,18.4000,18.4000,18.4000,0,0,0
HBD,20190306,14.2556,14.2556,14.2556,14.2556,3,18.5000,18.5000,18.5000,18.5000,0,0,0
HBD,20190304,14.2556,14.2556,14.2556,14.2556,2,18.5000,18.5000,18.5000,18.5000,0,0,0
HBD,20190227,14.2557,14.2557,14.2557,14.2556,100,18.5000,18.5000,18.5000,18.5000,0,100,0
HBD,20190220,12.4062,12.4062,12.4062,12.4063,100,16.1000,16.1000,16.1000,16.1000,0,100,0
HBD,20190219,10.7881,10.7881,10.7881,10.7880,200,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20190214,12.1750,12.1750,12.1750,12.1751,100,15.8000,15.8000,15.8000,15.8000,0,100,0
HBD,20190213,10.6339,10.6339,10.6339,10.6339,300,13.8000,13.8000,13.8000,13.8000,0,0,0
HBD,20190211,11.7127,11.7127,11.6356,11.6357,200,15.2000,15.2000,15.1000,15.1000,0,100,0
HBD,20190201,10.2486,10.2486,10.2486,10.2486,100,13.3000,13.3000,13.3000,13.3000,0,0,0
HBD,20190121,11.9440,11.9440,11.9440,11.9439,100,15.5000,15.5000,15.5000,15.5000,0,100,0
HBD,20190118,10.4028,10.4028,10.4028,10.4028,200,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20190108,12.0980,12.0980,10.6339,10.6339,200,15.7000,15.7000,13.8000,13.8000,0,100,2000
HBD,20190107,10.5569,10.6339,10.5569,10.6339,4300,13.7000,13.8000,13.7000,13.8000,0,100,2000
HBD,20190104,9.2469,9.2469,9.2469,9.2469,400,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20190103,10.5569,10.5569,10.5569,10.5569,100,13.7000,13.7000,13.7000,13.7000,0,0,0
HBD,20181228,12.4062,12.4062,12.4062,12.4063,100,16.1000,16.1000,16.1000,16.1000,0,100,0
HBD,20181226,10.7881,10.7881,10.7881,10.7880,500,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20181224,11.0962,11.0962,11.0962,11.0963,100,14.4000,14.4000,14.4000,14.4000,0,100,0
HBD,20181217,9.7093,9.7093,9.7093,9.7092,300,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20181214,8.9387,8.9387,8.9387,8.9387,50,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20181212,8.2452,9.2469,8.2452,9.2469,300,10.7000,12.0000,10.7000,12.0000,0,0,100
HBD,20181207,9.6322,9.6322,9.6322,9.6322,100,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20181206,9.4780,9.4780,9.4780,9.4781,100,12.3000,12.3000,12.3000,12.3000,0,0,0
HBD,20181204,8.2452,8.2452,8.2452,8.2451,100,10.7000,10.7000,10.7000,10.7000,0,0,100
HBD,20181126,9.6322,9.6322,9.6322,9.6322,100,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20181121,10.0175,10.0175,10.0175,10.0175,10,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20181115,10.0175,10.0175,10.0175,10.0175,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20181108,10.0175,10.0175,10.0175,10.0175,50,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20181105,10.0175,10.0175,10.0175,10.0175,200,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20181101,10.0175,10.0175,10.0175,10.0175,100,13.0000,13.0000,13.0000,13.0000,0,0,0
HBD,20181031,9.6322,9.6322,9.6322,9.6322,100,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20181030,9.2469,9.6322,9.2469,9.6322,300,12.0000,12.5000,12.0000,12.5000,0,0,0
HBD,20181026,9.2469,9.6322,9.2469,9.6322,400,12.0000,12.5000,12.0000,12.5000,0,0,0
HBD,20181025,9.2469,9.2469,9.2469,9.2469,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20181023,9.2469,9.2469,9.2469,9.2469,300,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20181009,8.5534,10.0175,8.5534,10.0175,400,11.1000,13.0000,11.1000,13.0000,0,0,100
HBD,20180925,9.6322,10.0175,9.6322,10.0175,1200,12.5000,13.0000,12.5000,13.0000,0,0,0
HBD,20180921,9.2469,9.2469,9.2469,9.2469,100,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20180917,8.7846,8.7846,8.7846,8.7846,100,11.4000,11.4000,11.4000,11.4000,0,0,100
HBD,20180913,10.0174,10.1715,10.0174,10.1716,500,13.0000,13.2000,13.0000,13.2000,0,0,0
HBD,20180910,9.1699,9.1699,9.1699,9.1698,100,11.9000,11.9000,11.9000,11.9000,0,0,0
HBD,20180906,8.5534,8.5534,8.5534,8.5534,100,11.1000,11.1000,11.1000,11.1000,0,0,0
HBD,20180905,9.6322,9.6322,9.6322,9.6322,500,12.5000,12.5000,12.5000,12.5000,0,0,0
HBD,20180831,9.2469,9.2469,9.2469,9.2469,2000,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20180830,8.4763,8.4763,8.4763,8.4763,60,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20180829,8.4763,8.4763,8.4763,8.4763,100,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20180828,8.3222,8.3222,8.3222,8.3222,100,10.8000,10.8000,10.8000,10.8000,0,0,0
HBD,20180827,8.5534,8.5534,8.5534,8.5534,3600,11.1000,11.1000,11.1000,11.1000,0,0,0
HBD,20180823,7.8599,7.8599,7.8599,7.8599,100,10.2000,10.2000,10.2000,10.2000,0,0,100
HBD,20180821,8.9387,8.9387,8.9387,8.9387,100,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20180820,7.7828,7.7828,7.7828,7.7828,100,10.1000,10.1000,10.1000,10.1000,0,0,100
HBD,20180807,8.6304,8.6304,8.6304,8.6304,200,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20180731,7.7828,7.7828,7.7828,7.7828,100,10.1000,10.1000,10.1000,10.1000,0,0,100
HBD,20180727,7.8598,9.2469,7.8598,9.2469,200,10.2000,12.0000,10.2000,12.0000,0,0,100
HBD,20180726,9.0158,9.0158,9.0158,9.0157,100,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20180725,7.8599,7.8599,7.8599,7.8599,100,10.2000,10.2000,10.2000,10.2000,0,0,100
HBD,20180724,8.9387,8.9387,8.9387,8.9387,100,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20180723,7.7828,7.7828,7.7828,7.7828,100,10.1000,10.1000,10.1000,10.1000,0,0,100
HBD,20180720,8.9387,8.9387,8.9387,8.9387,100,11.6000,11.6000,11.6000,11.6000,0,0,0
HBD,20180718,8.7075,8.7075,8.7075,8.7075,100,11.3000,11.3000,11.3000,11.3000,0,0,0
HBD,20180717,7.6287,7.6287,7.6287,7.6287,100,9.9000,9.9000,9.9000,9.9000,0,0,100
HBD,20180716,8.4763,8.4763,8.4763,8.4763,100,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20180713,8.0140,8.0140,8.0140,8.0140,100,10.4000,10.4000,10.4000,10.4000,0,0,100
HBD,20180711,9.2469,9.2469,9.2469,9.2469,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20180710,7.5517,8.6305,7.5517,8.6304,200,9.8000,11.2000,9.8000,11.2000,0,0,100
HBD,20180705,9.0158,9.0158,8.4764,8.4763,1200,11.7000,11.7000,11.0000,11.0000,0,0,0
HBD,20180629,7.8599,7.8599,7.8599,7.8599,100,10.2000,10.2000,10.2000,10.2000,0,0,100
HBD,20180628,9.0928,9.0928,9.0928,9.0928,100,11.8000,11.8000,11.8000,11.8000,0,0,0
HBD,20180627,7.9369,7.9369,7.9369,7.9369,100,10.3000,10.3000,10.3000,10.3000,0,0,100
HBD,20180626,9.2469,9.2469,9.2469,9.2469,200,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20180622,8.0911,8.0911,8.0911,8.0910,100,10.5000,10.5000,10.5000,10.5000,0,0,100
HBD,20180620,9.4780,9.4780,9.4780,9.4781,100,12.3000,12.3000,12.3000,12.3000,0,0,0
HBD,20180529,8.2451,8.2451,8.2451,8.2451,100,10.7000,10.7000,10.7000,10.7000,0,0,100
HBD,20180525,9.5551,9.5551,9.5551,9.5551,100,12.4000,12.4000,12.4000,12.4000,0,0,0
HBD,20180522,8.3222,8.3222,8.3222,8.3222,100,10.8000,10.8000,10.8000,10.8000,0,0,100
HBD,20180518,9.2469,9.2469,9.1699,9.1698,200,12.0000,12.0000,11.9000,11.9000,0,0,200
HBD,20180516,9.3240,9.3240,9.3240,9.3240,100,12.1000,12.1000,12.1000,12.1000,0,0,0
HBD,20180515,9.2469,9.2469,9.2469,9.2469,100,12.0000,12.0000,12.0000,12.0000,0,0,0
HBD,20180511,9.0157,9.0157,9.0157,9.0157,100,11.7000,11.7000,11.7000,11.7000,0,0,0
HBD,20180509,8.8616,8.8616,8.8616,8.8616,200,11.5000,11.5000,11.5000,11.5000,0,0,0
HBD,20180507,8.6305,8.6305,8.6305,8.6304,100,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20180504,8.3993,8.3993,8.3993,8.3993,100,10.9000,10.9000,10.9000,10.9000,0,0,0
HBD,20180503,7.3205,7.3205,7.3205,7.3205,100,9.5000,9.5000,9.5000,9.5000,0,0,100
HBD,20180502,7.6287,8.8616,7.6287,8.8616,300,9.9000,11.5000,9.9000,11.5000,0,0,100
HBD,20180427,8.7845,8.9387,8.7845,8.9387,3000,11.4000,11.6000,11.4000,11.6000,0,2000,0
HBD,20180426,7.3205,8.8616,7.3205,8.8616,4400,9.5000,11.5000,9.5000,11.5000,0,0,100
HBD,20180419,8.3992,8.3992,8.3992,8.3993,100,10.9000,10.9000,10.9000,10.9000,0,0,100
HBD,20180418,9.7092,9.7092,9.7092,9.7092,100,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20180412,8.4763,8.4763,8.4763,8.4763,400,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20180411,8.4763,8.4763,8.4763,8.4763,100,11.0000,11.0000,11.0000,11.0000,0,0,0
HBD,20180410,8.4763,8.4763,8.4763,8.4763,100,11.0000,11.0000,11.0000,11.0000,0,0,100
HBD,20180409,9.7092,9.7092,9.7092,9.7092,100,12.6000,12.6000,12.6000,12.6000,0,0,100
HBD,20180406,11.4045,11.4045,11.4045,11.4045,100,14.8000,14.8000,14.8000,14.8000,0,0,0
HBD,20180403,9.9404,9.9404,9.9404,9.9404,100,12.9000,12.9000,12.9000,12.9000,0,100,0
HBD,20180329,9.9015,9.9015,9.9015,9.9016,100,15.3000,15.3000,15.3000,15.3000,0,0,0
HBD,20180328,9.8369,9.8369,9.8369,9.8368,200,15.2000,15.2000,15.2000,15.2000,0,0,0
HBD,20180327,9.7721,10.0310,9.7721,10.0310,300,15.1000,15.5000,15.1000,15.5000,0,0,100
HBD,20180326,9.7721,9.7721,9.7721,9.7721,110,15.1000,15.1000,15.1000,15.1000,0,0,0
HBD,20180323,8.6072,8.6072,8.6072,8.6072,100,13.3000,13.3000,13.3000,13.3000,0,0,100
HBD,20180322,10.0957,10.0957,10.0310,10.0310,200,15.6000,15.6000,15.5000,15.5000,0,0,0
HBD,20180320,8.9955,8.9955,8.9955,8.9955,240,13.9000,13.9000,13.9000,13.9000,0,0,0
HBD,20180307,7.8306,7.8306,7.8306,7.8306,20,12.1000,12.1000,12.1000,12.1000,0,0,20
HBD,20180301,7.8306,7.8306,7.8306,7.8306,100,12.1000,12.1000,12.1000,12.1000,0,0,100
HBD,20180227,8.9955,8.9955,8.9955,8.9955,100,13.9000,13.9000,13.9000,13.9000,0,0,0
HBD,20180226,9.7074,9.7074,9.7074,9.7074,200,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20180223,8.5426,8.5426,8.5426,8.5425,2800,13.2000,13.2000,13.2000,13.2000,0,0,2300
HBD,20180222,7.4424,7.4424,7.4424,7.4424,100,11.5000,11.5000,11.5000,11.5000,0,0,100
HBD,20180221,8.7367,8.7367,8.7367,8.7367,200,13.5000,13.5000,13.5000,13.5000,0,0,0
HBD,20180209,7.6365,7.6365,7.6365,7.6365,100,11.8000,11.8000,11.8000,11.8000,0,0,100
HBD,20180208,8.9308,8.9308,8.9308,8.9308,100,13.8000,13.8000,13.8000,13.8000,0,100,0
HBD,20180205,7.7660,7.7660,7.7660,7.7659,100,12.0000,12.0000,12.0000,12.0000,0,0,100
HBD,20180202,9.0603,9.0603,9.0603,9.0603,400,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20180131,9.0602,9.0602,9.0602,9.0603,100,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20180129,9.7074,9.7074,9.7074,9.7074,100,15.0000,15.0000,15.0000,15.0000,0,0,0
HBD,20180126,9.8368,9.8368,9.8368,9.8368,40,15.2000,15.2000,15.2000,15.2000,0,0,0
HBD,20180125,9.8369,9.8369,9.8369,9.8368,100,15.2000,15.2000,15.2000,15.2000,0,0,0
HBD,20180122,8.6719,8.6719,8.6719,8.6720,100,13.4000,13.4000,13.4000,13.4000,0,0,100
HBD,20180110,9.9016,10.0957,9.9016,10.0957,800,15.3000,15.6000,15.3000,15.6000,0,0,100
HBD,20180105,11.6489,11.6489,11.6489,11.6489,600,18.0000,18.0000,18.0000,18.0000,0,0,0
HBD,20180104,10.3545,10.3545,10.3545,10.3546,100,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20180103,9.7721,9.7721,9.7721,9.7721,100,15.1000,15.1000,15.1000,15.1000,0,0,0
HBD,20171229,8.6072,8.6072,8.6072,8.6072,190,13.3000,13.3000,13.3000,13.3000,0,0,0
HBD,20171228,8.6072,8.6072,8.6072,8.6072,100,13.3000,13.3000,13.3000,13.3000,0,0,100
HBD,20171220,10.0957,10.0957,10.0957,10.0957,200,15.6000,15.6000,15.6000,15.6000,0,0,0
HBD,20171214,10.6782,10.8076,10.6782,10.8076,2000,16.5000,16.7000,16.5000,16.7000,0,2000,0
HBD,20171208,10.0310,10.0310,10.0310,10.0310,200,15.5000,15.5000,15.5000,15.5000,0,200,0
HBD,20171204,10.0310,10.0310,10.0310,10.0310,100,15.5000,15.5000,15.5000,15.5000,0,0,0
HBD,20171129,9.7075,9.7075,8.6720,8.6720,600,15.0000,15.0000,13.4000,13.4000,0,0,0
HBD,20171128,8.6720,8.6720,8.6720,8.6720,100,13.4000,13.4000,13.4000,13.4000,0,0,0
HBD,20171124,7.5718,7.5718,7.5718,7.5718,100,11.7000,11.7000,11.7000,11.7000,0,0,100
HBD,20171123,7.3129,9.7721,7.3129,9.7721,200,11.3000,15.1000,11.3000,15.1000,0,0,100
HBD,20171120,8.5425,8.5425,8.5425,8.5425,100,13.2000,13.2000,13.2000,13.2000,57240,0,100
HBD,20171117,10.0310,10.0310,10.0310,10.0310,100,15.5000,15.5000,15.5000,15.5000,0,0,0
HBD,20171114,8.7367,8.7367,8.7367,8.7367,100,13.5000,13.5000,13.5000,13.5000,0,0,100
HBD,20171113,8.8014,11.5842,8.8014,11.5842,200,13.6000,17.9000,13.6000,17.9000,0,0,100
HBD,20171110,10.2899,10.2899,10.2899,10.2899,100,15.9000,15.9000,15.9000,15.9000,0,0,0
HBD,20171109,10.2899,10.2899,10.2899,10.2899,100,15.9000,15.9000,15.9000,15.9000,0,0,100
HBD,20171107,12.0372,12.0372,12.0372,12.0372,100,18.6000,18.6000,18.6000,18.6000,0,0,0
HBD,20171025,10.5487,10.5487,10.5487,10.5487,200,16.3000,16.3000,16.3000,16.3000,0,0,0
HBD,20171020,9.1897,9.1897,9.1897,9.1897,1000,14.2000,14.2000,14.2000,14.2000,0,0,0
HBD,20171010,9.0602,9.0602,9.0602,9.0603,200,14.0000,14.0000,14.0000,14.0000,0,0,0
HBD,20171006,8.9955,8.9955,8.9955,8.9955,100,13.9000,13.9000,13.9000,13.9000,0,0,0
HBD,20171005,7.8307,7.8307,7.8307,7.8306,100,12.1000,12.1000,12.1000,12.1000,0,0,0
HBD,20170922,9.1897,9.1897,9.1897,9.1897,100,14.2000,14.2000,14.2000,14.2000,0,0,0
HBD,20170908,11.5841,11.5841,10.7428,10.7429,1700,17.9000,17.9000,16.6000,16.6000,0,0,0
HBD,20170906,12.8785,12.8785,12.2960,12.2961,200,19.9000,19.9000,19.0000,19.0000,0,0,0
HBD,20170905,11.8431,11.8431,11.8431,11.8430,100,18.3000,18.3000,18.3000,18.3000,0,0,0
HBD,20170901,10.3545,10.3545,10.3545,10.3546,100,16.0000,16.0000,16.0000,16.0000,0,0,0
HBD,20170831,11.8431,11.8431,11.8431,11.8430,100,18.3000,18.3000,18.3000,18.3000,0,0,0
HBD,20170830,10.4193,10.4193,10.4193,10.4193,1000,16.1000,16.1000,16.1000,16.1000,0,0,0
HBD,20170829,12.2314,12.2314,12.2314,12.2313,100,18.9000,18.9000,18.9000,18.9000,0,0,0
HBD,20170824,11.9078,11.9078,10.3546,10.3546,200,18.4000,18.4000,16.0000,16.0000,0,0,0
HBD,20170818,12.0372,12.0372,12.0372,12.0372,100,18.6000,18.6000,18.6000,18.6000,0,0,0
HBD,20170817,10.6781,10.6781,10.6781,10.6782,100,16.5000,16.5000,16.5000,16.5000,0,0,0
HBD,20170815,7.9601,10.6781,7.9601,10.6782,200,12.3000,16.5000,12.3000,16.5000,23200,0,0
HBD,20170814,9.3191,9.3191,9.3191,9.3191,100,14.4000,14.4000,14.4000,14.4000,0,0,0
HBD,20170811,8.1543,8.1543,8.1543,8.1542,100,12.6000,12.6000,12.6000,12.6000,0,0,0
HBD,20170809,7.3129,7.3129,7.1187,7.1188,10000,11.3000,11.3000,11.0000,11.0000,0,0,0
HBD,20170808,8.0895,10.6134,8.0895,10.6134,1100,12.5000,16.4000,12.5000,16.4000,0,0,0
HBD,20170807,8.0895,10.8723,8.0895,10.8723,200,12.5000,16.8000,12.5000,16.8000,0,0,0
HBD,20170804,9.5133,9.5133,9.5133,9.5133,100,14.7000,14.7000,14.7000,14.7000,0,0,0
HBD,20170803,8.2837,8.2837,8.2837,8.2837,100,12.8000,12.8000,12.8000,12.8000,0,0,0
HBD,20170731,7.2482,7.2482,7.2482,7.2482,17000,11.2000,11.2000,11.2000,11.2000,0,0,0
HBD,20170727,8.4778,8.4778,8.4778,8.4778,100,13.1000,13.1000,13.1000,13.1000,0,0,0
HBD,20170724,9.0603,11.3901,9.0603,11.3900,400,14.0000,17.6000,14.0000,17.6000,0,0,0
HBD,20170718,9.9663,9.9663,9.9663,9.9663,2000,15.4000,15.4000,15.4000,15.4000,200,0,0
HBD,20170705,9.9663,9.9663,9.9663,9.9663,600,15.4000,15.4000,15.4000,15.4000,0,0,0
HBD,20170620,8.9308,11.9725,8.9308,11.9725,300,13.8000,18.5000,13.8000,18.5000,0,0,0
HBD,20170614,8.9308,11.9725,8.9308,11.9725,200,13.8000,18.5000,13.8000,18.5000,0,0,0
HBD,20170607,10.4193,10.4193,10.4193,10.4193,300,16.1000,16.1000,16.1000,16.1000,0,0,0
HBD,20170606,8.8661,11.9078,8.8661,11.9078,200,13.7000,18.4000,13.7000,18.4000,0,0,0
HBD,20170605,10.4193,10.4193,10.4193,10.4193,100,16.1000,16.1000,16.1000,16.1000,0,0,0
